Maze_ID,time_taken,distance_traveled,endpoint_X,endpoint_Y,target_X,target_Y,distance_to_target,n_fixations,mean_fixation_time,fixation_std,fixation_locaion,n_fixations_2d,mean_fixation_time_2d,fixation_std_2d,fixation_locaion_2d,calibration_quality
1,16.7767271,0.339027604848767,9.16655689627526,-11.4215070743419,8.5,-8.5,2.9965816660658,13,0.92840793076923,1.26890086861156,114.302222267052,18,0.651463222222222,0.006523479332783,0.0145479356381811,0.987428547332307
1,27.2499864,0.703785574454674,7.65116984958896,-11.3432914242949,8.5,-8.5,2.96729148344338,25,0.756347628,1.02884000338575,156.98142726078,26,0.827186226923076,0.00678602827652456,0.0172692180418658,NaN
1,23.7110596,0.506334744838432,10.9113432637757,-10.2829829714268,8.5,-8.5,2.99893391260206,28,0.602235875,0.57197548419478,178.897630539696,20,0.949201489999999,0.0043453048698268,0.0163068136960251,NaN
1,5.2740142,0.17945727637011,8.29288971146494,-5.53886661244429,8.5,-8.5,2.96836749923493,5,0.87331332,1.39419329280632,244.184163612935,6,0.594915583333333,0.00253556560572981,0.01648137380903,NaN
1,5.4395827,0.2987519949394,6.18834136031135,-6.73013733267842,8.5,-8.5,2.91138790401174,4,0.898560325,1.33387722461081,36.8709452590827,7,0.496430828571429,0.00492241873149902,0.0108287589735144,NaN
2,58.4557344,2.73161775616201,-9.95387548815867,4.05808610132468,-10,7,2.94227545580145,49,0.755548108163266,1.28812729903023,253.396747758355,53,0.797086420754717,0.00522118023322585,0.0192903399007611,NaN
2,10.1881439,0.462507365539674,-7.11503390727044,6.398175739812,-10,7,2.94707003587463,10,0.53644959,1.15024396063643,307.809722828032,8,0.7949842,0.00507254948360421,0.0156072918081518,NaN
2,7.608841,0.192546280783007,-7.59443053807371,5.25469044259231,-10,7,2.97201444938126,8,0.7657031125,1.1864597416556,321.123050334356,6,0.92654555,0.00513832884826319,0.0185217680917884,NaN
2,8.18566,0.189850232246909,-7.29482941398201,8.22764687183791,-10,7,2.97070105217444,8,0.763249575,0.885097509037114,314.26913605166,9,0.666041588888889,0.00633293512088759,0.0195949770492104,NaN
2,25.6443628,0.421633583889579,-7.22365190088459,6.01730600178435,-10,7,2.94513094133194,18,1.17044864444444,0.765057640252815,317.780609528637,26,0.780373065384615,0.00496045999095715,0.0185450689181247,NaN
3,19.2840335,0.580726097084168,-5.47107546974552,-12.5088479231134,-7,-10,2.93801431591545,19,0.881075663157895,1.30812300179855,280.898285560273,21,0.666687509523809,0.00481812368915926,0.0165557916277839,NaN
3,21.618287,0.995373444502814,-7.95022978262566,-12.7785171521122,-7,-10,2.93651054899698,23,0.668902469565218,1.37060869086872,235.307794925661,23,0.688012839130435,0.00587624377258141,0.0168103142437133,NaN
3,8.6492368,0.28064202439503,-9.78631986363921,-8.9030449031372,-7,-10,2.9944763928012,9,0.681951777777778,1.07292008403345,47.7939758703246,8,0.6776330125,0.00559491285250634,0.019843582652552,NaN
3,27.9202688,0.685080151019563,-4.53390423068319,-11.6838783391044,-7,-10,2.98614711699664,30,0.72204219,1.10372393174862,1.49786713967566,31,0.631844558064516,0.00551861252771252,0.0173326867920471,NaN
3,10.8788155,0.194505394269951,-6.86497800995345,-7.04015825614311,-7,-10,2.96291985826042,8,1.200929175,1.00441257773842,33.4261309354191,13,0.696731692307692,0.00512477148768148,0.0155492368633653,NaN
