Maze_ID,time_taken,distance_traveled,endpoint_X,endpoint_Y,target_X,target_Y,distance_to_target,n_fixations,mean_fixation_time,fixation_std,fixation_locaion,n_fixations_2d,mean_fixation_time_2d,fixation_std_2d,fixation_locaion_2d,calibration_quality
3,21.4927245,0.171696540934185,-0.222597834016641,-7.97782421621846,-7,-10,7.07264978773786,15,1.05131983333333,0.818265554730549,56.004069153155,29,0.515499844827586,0.00726427951041189,0.0145138479003355,0.9678272021935
2,9.8924,0.11036852076434,-2.59474234895655,4.44218602209872,-10,7,7.83455507504317,5,1.3972041,0.639476821295168,313.650432309788,9,0.692898422222223,0.00659701227226632,0.016449572673509,NaN
1,25.4960839,0.172541484835887,7.7573781907096,-5.66908685082495,8.5,-8.5,2.92669718450781,22,0.793335168181818,0.690722163219533,153.79906679636,25,0.711444652,0.00791760307195968,0.0155992436945452,NaN
1,17.9112633,0.147851874839839,9.62387931324997,-2.1476344901613,8.5,-8.5,6.45101947612464,18,0.625107272222222,1.15228066793448,142.02037619685,20,0.532019295,0.00596273227566919,0.0177825016787421,NaN
2,25.4091779,0.160786694088665,-4.21900896537882,11.8193273310872,-10,7,7.52633863618523,20,0.923491265,0.361568227615097,343.779501747495,34,0.525271132352941,0.00672400034320452,0.0155366881667089,NaN
3,14.814438,0.145380479570313,-9.68386077438709,-5.34264438628135,-7,-10,5.37532045267352,8,1.14985165,0.483357142169632,73.8675365682648,14,0.667363307142858,0.00511615957223028,0.0159122081532501,NaN
3,15.8287067,0.168062254914143,-6.91213338634466,-5.02678654948999,-7,-10,4.97398960253527,12,1.044058825,0.906370718977313,74.0225142238799,18,0.69333545,0.00584323496967221,0.0187049952596202,NaN
1,11.683693,0.127477626826996,8.45090385687752,-0.0293194833019007,8.5,-8.5,8.47082279635445,9,0.497814422222222,0.757129075250315,163.837091425499,12,0.691546258333333,0.00831804784053993,0.0189278504012544,NaN
2,8.91003,0.0189553589583604,-2.57864160609233,6.99301130226983,-10,7,7.4213616845374,6,0.876384483333334,0.706823363911123,348.798246279714,8,0.706294925,0.00412861323418482,0.0159106528165368,NaN
1,15.8463008,0.216325277912606,7.28570084526987,-5.36711500485474,8.5,-8.5,3.35998375442272,16,0.73118335625,0.843657945311751,160.272403496346,19,0.595324663157895,0.00642619606866455,0.0167990234627955,NaN
3,13.7441603,0.132532148029711,-1.02582433686846,-8.20844438973346,-7,-10,6.23702223489949,10,0.94982476,0.52926208804717,55.9022249328346,13,0.736250246153846,0.0076924128909891,0.0177523318014793,NaN
2,14.0249807,0.165810235485793,-5.22234618326645,6.8915677601156,-10,7,4.77888413159338,7,1.26616892857143,0.239819445493117,341.843836977347,12,0.749707108333333,0.00766023116107593,0.0180727364477965,NaN
1,17.722832,0.169695850204028,9.73428784916389,-2.23215905288683,8.5,-8.5,6.38821544978738,13,0.824041592307693,0.711552699468081,146.446445720244,20,0.598271905,0.0073869441552476,0.0186544303077599,NaN
3,13.0822994,0.199165181121027,0.83172741557772,-9.05136192859425,-7,-10,7.88897132092848,11,0.703050209090909,0.888767735322579,54.1167088963734,16,0.59094044375,0.00684981130015984,0.0159530779891031,NaN
2,10.3834779,0.140643914529795,-5.63469488888835,7.58229527632657,-10,7,4.40397053826768,5,1.54195946,0.301013084172088,331.944788050972,10,0.69447117,0.00798483845900927,0.0166849652109927,NaN
