Maze_ID,time_taken,distance_traveled,endpoint_X,endpoint_Y,target_X,target_Y,distance_to_target,n_fixations,mean_fixation_time,fixation_std,fixation_locaion,n_fixations_2d,mean_fixation_time_2d,fixation_std_2d,fixation_locaion_2d,calibration_quality
1,5.2101113,0.277444888162019,6.1787183866691,-10.2480549976282,8.5,-8.5,2.90586383079472,6,0.536454816666667,1.18868394148423,79.8666174028568,6,0.51195085,0.00581433082719348,0.0153990208862156,0.991181832412874
1,7.8114743,0.318490783952187,5.53559500108427,-8.92141128675075,8.5,-8.5,2.99420848809789,9,0.550866033333334,1.21318546448526,108.739864005799,7,0.484084985714286,0.00499031575721851,0.0168845349279333,NaN
1,3.3913169,0.170862381435804,5.74015418212704,-7.38514266300256,8.5,-8.5,2.97651739794813,4,0.518480575,1.04461680963289,139.228351636218,4,0.43830775,0.00664920892099719,0.0191749279830739,NaN
1,3.0522579,0.181137868415379,8.3529077231095,-5.60035144573266,8.5,-8.5,2.90337697796643,2,0.9251388,1.21838374685072,200.524187290434,2,0.88933725,0.00171344247334939,0.0188747588530825,NaN
1,4.8985653,0.222758065002025,5.60400149011717,-8.30950392670166,8.5,-8.5,2.90225707393154,6,0.532521383333333,0.973309858607193,56.8453460221188,5,0.55238234,0.00574721490612932,0.0117856396947606,NaN
2,23.6259244,1.65875281275237,-11.0034992720615,4.23253017763108,-10,7,2.94379007518381,22,0.788101145454546,1.271212781887,199.695531792898,14,1.13150280714286,0.00184763310661874,0.0194042683279547,NaN
2,5.2219642,0.275319904707316,-10.4183966368435,4.11501254829763,-10,7,2.91516866445186,5,0.66761012,1.1544085841686,330.064810197986,5,0.63301174,0.00389644772167675,0.0135836886165343,NaN
2,3.9762549,0.185489977954597,-10.5189616096586,4.0463260865336,-10,7,2.99891826153887,2,1.1256065,1.05642956574239,30.7292576380717,2,0.9237631,0.00429191637319225,0.0197738263888334,NaN
2,3.7579066,0.18203932003086,-7.25803644261125,8.03912429480518,-10,7,2.93225910350745,1,0.7931927,1.49011611938477e-08,349.154155852734,4,0.7081694,0.00340050932004858,0.017911373243105,NaN
2,3.4910982,0.177858507266483,-7.16800991582606,6.19609340464989,-10,7,2.94388071275093,3,0.8819616,1.12682645908574,209.463887402374,3,0.856117666666667,0.00443597722236255,0.0110056608661751,NaN
3,5.7918412,0.374046519945709,-4.05851171838768,-10.4754947326908,-7,-10,2.97967255779545,9,0.493544188888889,1.26374658491478,150.445064470921,6,0.434908166666667,0.00369860914155666,0.0169688959759261,NaN
3,3.4815932,0.177757741427439,-4.791160961474,-8.13271144891398,-7,-10,2.89235828194458,4,0.4979776,1.29650391728294,10.1196208713546,4,0.546893725,0.00748538632272362,0.0119027557290453,NaN
3,3.8312523,0.21031548765303,-9.24317870259553,-8.05060938851268,-7,-10,2.97186380036722,5,0.60389742,1.09617936580422,104.79129188369,4,0.63002105,0.00445006058114049,0.0181828270342643,NaN
3,3.5474999,0.199084603985011,-4.66017798079259,-8.1426224361911,-7,-10,2.987409997993,4,0.468149175,1.00339362001445,58.119199295661,4,0.47674705,0.00676547619146838,0.0148426705493237,NaN
3,3.2922036,0.186435544530796,-7.937983522449,-7.16801255585039,-7,-10,2.98328107495872,3,0.687444033333333,1.03791227800345,7.40690623740304,3,0.580394933333333,0.00526152480255192,0.0108833422085947,NaN
