Maze_ID,time_taken,distance_traveled,endpoint_X,endpoint_Y,target_X,target_Y,distance_to_target,n_fixations,mean_fixation_time,fixation_std,fixation_locaion,n_fixations_2d,mean_fixation_time_2d,fixation_std_2d,fixation_locaion_2d,calibration_quality
3,15.3470675,0.411249084975657,-4.45996867131724,-8.48286498535235,-7,-10,2.95862430926264,9,1.13877863333333,1.00884944142534,7.74853368950136,15,0.590813653333333,0.00525647804613691,0.0194134020100198,0.998411796789053
1,9.2262638,0.291014370434141,6.47316962783935,-8.4165657490002,8.5,-8.5,2.02854692618948,8,0.7430295875,0.922250961205566,97.8941714684063,9,0.616650222222222,0.00633968762251522,0.0186818269168291,NaN
2,14.9228091,0.246210984864723,-6.65042692357755,6.73358468428959,-10,7,3.36015132319055,9,1.14116137777778,1.21905033234491,348.122736130136,13,0.578557053846154,0.00466330340715415,0.0186939356073759,NaN
3,8.756874,0.13791096393826,-4.4450922239336,-7.69654880597071,-7,-10,3.43997691089337,6,0.853809883333333,0.846097948591876,9.19095167043363,8,0.566258475,0.00566811315184127,0.015251727140319,NaN
2,7.9344132,0.127407903686785,-8.4131172612046,6.30974050923974,-10,7,1.73050714857564,6,0.773133016666666,0.235700819659451,336.279056159915,8,0.545030825,0.00676863552942158,0.0176824145570684,NaN
1,12.0971575,0.436357732662778,6.82218355723312,-4.52232960760559,8.5,-8.5,4.31705104975028,8,0.8065226625,1.18087969556109,140.075561371704,12,0.567401641666667,0.00631216361001941,0.0174860961150554,NaN
1,8.0653697,0.265642995621719,5.3357900650851,-6.33127964575197,8.5,-8.5,3.83608817510023,6,0.8515253,0.86795065102215,102.070866582506,8,0.5912615625,0.00528980617120607,0.0192521267234448,NaN
3,13.1613523,0.592936338332462,-1.46104075040141,-9.43301308255852,-7,-10,5.56790299244371,8,0.95008365,1.19608226202844,72.7526700813746,13,0.546980261538461,0.00611584000204996,0.0196792798908584,NaN
2,7.0776538,0.00328921194879266,-5.09586371624214,6.23721233053814,-10,7,4.96310363768009,4,0.946045225,1.28724479282383,285.257900150052,6,0.6455025,0.00663529047428871,0.0188362235236536,NaN
3,9.0435188,0.129454134998345,-3.89538342137352,-4.49297238847967,-7,-10,6.32186659257609,8,0.6568223375,1.28897681588763,8.47178598648074,9,0.5011519,0.00552075170958145,0.02026286924087,NaN
1,6.4623731,0.194698445038967,5.87822547757712,-5.95706161188861,8.5,-8.5,3.65242895785206,5,1.11589824,1.21300859053086,30.4583485672804,7,0.349354585714286,0.00716999481976546,0.0201873998205786,NaN
2,6.9513834,0.107752845682932,-6.73572443419434,5.23371473214824,-10,7,3.71150355205893,5,0.76479696,0.948398479844873,320.660807840861,6,0.53565755,0.00647426601119885,0.0179720562296578,NaN
2,7.3006247,0.198525083001243,-6.4455925746344,6.17884975751113,-10,7,3.6480268456021,4,1.001667375,0.702501113295889,314.437291813145,9,0.448958377777778,0.00604626630087607,0.0207756742283928,NaN
1,15.2073417,0.46653465759083,6.27867314198574,-6.78013562627645,8.5,-8.5,2.80931067597355,10,1.02624881,1.18684083287276,81.502008415589,18,0.546240944444444,0.00591081131434137,0.0179357089105053,NaN
3,18.4957998,0.321293234428455,-3.91470641125016,-6.95718784817272,-7,-10,4.33332924205958,14,0.939069635714286,0.840121345645412,9.52386861847219,22,0.585858022727273,0.0078874692626374,0.0178307034833405,NaN
2,8.4754659,0.190045208274341,-6.18075345809168,5.02798547270217,-10,7,4.29831192955471,5,0.9219597,0.902842029439625,339.893841549707,9,0.462468244444445,0.00769648954615029,0.0198407917680555,NaN
3,8.368772,0.187154904001245,-3.5150869763614,-6.61929996423127,-7,-10,4.85528078633694,5,0.9303735,0.706278652859828,39.2715341231049,8,0.633214425,0.00697261844485116,0.0182200076150266,NaN
