Maze_ID,time_taken,distance_traveled,endpoint_X,endpoint_Y,target_X,target_Y,distance_to_target,n_fixations,mean_fixation_time,fixation_std,fixation_locaion,n_fixations_2d,mean_fixation_time_2d,fixation_std_2d,fixation_locaion_2d,calibration_quality
2,10.4303637,0.0595967806892318,-11.8355487425351,5.9378536136979,-10,7,2.12070604567365,7,0.9942148,1.25460113295408,341.427948122803,16,0.4119175375,0.0112273241683159,0.0171227124198719,0.996763808264986
3,11.52023,0.213467624318565,-9.88919940337925,-7.75316299243346,-7,-10,3.66002045500535,8,1.0109026875,0.80504298825454,38.2820236033832,16,0.48631521875,0.00941239856955016,0.0164789542987638,NaN
1,11.557012,0.228479063109658,7.12473617632332,-8.77592163626067,8.5,-8.5,1.40267007313572,10,0.62744187,1.05508340512558,146.684991867674,16,0.43789070625,0.00952271102221923,0.0153199907604724,NaN
2,13.6620639,0.264448263487181,-3.97618379872005,13.0249642112758,-10,7,8.5197743734184,6,1.55497961666667,1.2256231607107,355.485978445849,16,0.517157,0.00952854426463014,0.0180687726587463,NaN
3,8.5017019,0.157833048552454,-9.64994939802164,-7.39485178538218,-7,-10,3.71605019236846,6,0.83534435,0.821053101905998,76.7248571059654,9,0.571883677777778,0.00767629892959874,0.0123253741490729,NaN
1,11.8927046,0.1917493567018,9.32422581810514,-6.88213555803802,8.5,-8.5,1.81571846710773,9,0.848621211111111,0.752515049391581,131.09454601308,14,0.583349414285714,0.00933475757838022,0.0178903052527507,NaN
3,8.072344,0.148635738464615,-7.2757287924618,-9.65265668653192,-7,-10,0.443479136378961,7,0.616861928571429,0.846411198880984,21.0582600827376,9,0.510640377777778,0.00497896165106398,0.0157186146946417,NaN
2,8.9015994,0.0230223702279055,-9.18449182984781,6.97205825010139,-10,7,0.815986713722948,4,1.283109525,0.890049095092947,357.362560165886,9,0.599023888888889,0.00889636440815604,0.0143371515200604,NaN
1,9.9823053,0.161906134340919,8.75071295094855,-6.25556146756311,8.5,-8.5,2.25839795201394,6,0.80328265,1.20596685156219,129.281693070594,10,0.53534433,0.00833710538986914,0.0140223105664759,NaN
2,15.0425899,0.214908877044759,-9.10029272707991,7.91218156995213,-10,7,1.28122925095614,8,1.4495993875,1.12268291481333,294.04378449675,17,0.628052917647059,0.00876636901047906,0.0168311384779603,NaN
