Maze_ID,time_taken,distance_traveled,endpoint_X,endpoint_Y,target_X,target_Y,distance_to_target,n_fixations,mean_fixation_time,fixation_std,fixation_locaion,n_fixations_2d,mean_fixation_time_2d,fixation_std_2d,fixation_locaion_2d,calibration_quality
1,11.7270793,0.264501705545901,6.90162187416544,-10.9909632714765,8.5,-8.5,2.95968083633887,9,0.890835977777778,1.15881867745629,105.361347770726,14,0.570929928571428,0.00603184424096819,0.0152308805288208,0.997110528791852
1,7.0042958,0.164476485999466,7.47408838949637,-5.6921574170366,8.5,-8.5,2.98939368489143,9,0.540626511111111,0.941850575400239,125.865162156571,8,0.39779125,0.00764640593779824,0.0167005563117906,NaN
1,6.2174803,0.17523916951761,6.4901435762509,-10.6972963893267,8.5,-8.5,2.97785732811926,3,1.61550686666667,1.07082646996172,121.865065221427,4,1.167926025,0.00367759901094755,0.0144853317259845,NaN
1,7.0752385,0.187282954713332,11.3181541884133,-7.53355972866667,8.5,-8.5,2.97926162458528,7,0.674725128571429,0.836933219885831,140.247141015907,11,0.441729372727273,0.00651602014327981,0.0136702549287331,NaN
1,5.4293499,0.168833933382266,5.7900907679888,-7.31468680667068,8.5,-8.5,2.95779908242938,4,1.028217,1.00304106231501,129.415262237953,4,0.97952265,0.00582272275496754,0.0127524618037901,NaN
2,38.1498968,2.56049184734079,-9.58323659845243,4.13589839927746,-10,7,2.89426496923327,29,0.835590989655173,1.35291465638784,222.683503264915,46,0.505961680434782,0.00519721820591838,0.0164137565984024,NaN
2,3.3555933,0.165646485090822,-7.13952872469545,7.16222288974958,-10,7,2.86506757037267,3,0.7859045,1.16270748280068,340.333568502566,3,0.711946366666667,0.002190241050542,0.0131675526485308,NaN
2,5.381435,0.227080764950357,-12.7726263911407,8.07226064204428,-10,7,2.97274283942068,6,0.490012666666667,0.843372834226907,329.296847830704,9,0.436475322222222,0.00784304833804127,0.0155634610788976,NaN
2,4.6242398,0.25234977387947,-11.1329688559157,9.68669708852851,-10,7,2.91581200936933,3,1.00073056666667,1.17000823821271,336.612775312303,5,0.56346036,0.00505666697449834,0.0161994335612263,NaN
2,4.8512546,0.169041166997248,-7.96924008031582,4.94757861676131,-10,7,2.8872858164323,5,0.64530728,1.21025553359945,303.039805386122,4,0.7618187,0.00450886709009089,0.0111134306944749,NaN
3,7.4215082,0.222013298978148,-8.8107483503259,-7.66533590402245,-7,-10,2.95456697829896,4,1.51086205,1.004876224879,354.200747410541,7,0.717098228571429,0.00393788810483659,0.0163408422411089,NaN
3,5.7855536,0.170269440474378,-5.58712815311796,-7.39752767610759,-7,-10,2.96126139547623,6,0.641253083333333,0.872871149373503,35.6972546713249,7,0.527700985714286,0.00600865316112995,0.0132688297092978,NaN
3,3.9907624,0.196066594072337,-9.83617392739341,-9.05381677034853,-7,-10,2.98984033863011,5,0.56793846,0.9290144545637,68.8799827954988,5,0.45590378,0.00345739001627476,0.0145101566808012,NaN
3,4.2805114,0.161869546798531,-4.16329053368002,-9.23462769855382,-7,-10,2.93814828695394,4,0.754269925,1.07118798549911,54.811499229195,4,0.6891656,0.00812640496034084,0.015049841110496,NaN
3,4.4579245,0.216776792421573,-8.3744227700701,-7.34749747099246,-7,-10,2.98744165085757,3,1.22406603333333,0.936593584976246,355.6728290225,3,1.0587662,0.0056385347969833,0.0133504837802509,NaN
