Maze_ID,time_taken,distance_traveled,endpoint_X,endpoint_Y,target_X,target_Y,distance_to_target,n_fixations,mean_fixation_time,fixation_std,fixation_locaion,n_fixations_2d,mean_fixation_time_2d,fixation_std_2d,fixation_locaion_2d,calibration_quality
3,13.5728041,0.40029006877653,-13.5567673491538,-5.0451869073888,-7,-10,8.21835572688601,12,0.769394533333334,0.889855035642342,50.8727334493302,13,0.655186223076923,0.00541061708945403,0.015093534862313,0.986915471159366
1,15.7283664,0.285338410703132,3.73870015022349,-10.8030399022132,8.5,-8.5,5.28904235667176,17,0.541884252941176,0.824097172593561,202.608011616363,16,0.7527605125,0.00749730907257961,0.017628634121796,NaN
2,12.1058085,0.288637205274018,-9.94065538096024,6.94072166276161,-10,7,0.0838791098827495,8,0.873515525,1.00807688451705,4.17437355395933,15,0.432432026666666,0.00742285895823614,0.0146711173272797,NaN
2,9.0240286,0.0350990918211916,-6.69837112819524,11.0033023671692,-10,7,5.18914087784458,6,0.984721166666667,0.568188182800347,10.0826082752143,10,0.58760818,0.0056594332049323,0.013884607454137,NaN
1,11.7864659,0.324039784032367,8.88521856836396,-11.9797656131509,8.5,-8.5,3.50102300304927,14,0.4798989,0.978697927582627,183.719377939396,14,0.430619407142857,0.00718503206802833,0.0163793972324287,NaN
3,10.4198287,0.214126120630018,-14.1083974562856,5.79327128632638,-7,-10,17.3192590003161,3,1.84184183333333,0.601622071578664,59.3353390155396,10,0.57122432,0.00776196293895891,0.0176509337853766,NaN
1,11.1872839,0.148994430400866,6.93095092210153,-12.7901994987131,8.5,-8.5,4.56812070195303,11,0.522559209090909,1.10479788423815,133.840554051053,9,0.742064744444444,0.00660227508850839,0.0175907754189983,NaN
3,8.7574095,0.237926443042391,-13.2348801131386,-0.257153229450625,-7,-10,11.5670563766075,7,0.756253114285715,0.659549884113897,36.7824965550367,8,0.611306675,0.00848934104591434,0.0165080859071218,NaN
2,9.1141787,0.308108154484918,-14.111096883144,5.45520906961967,-10,7,4.39175324912287,4,1.133363075,1.2815123704071,199.49359162211,8,0.474283475,0.00755980946248671,0.0171145402902422,NaN
3,6.9337619,0.129904988162887,-13.2773718987192,0.104754931517654,-7,-10,11.8958593712628,4,1.240735925,0.975143655677746,80.4589059862038,6,0.595137266666667,0.00772996213741615,0.015373976431598,NaN
1,10.828207,0.271783980971532,3.63222728287514,-14.523436539086,8.5,-8.5,7.74448183973473,9,0.693598133333334,1.01719734796395,213.345979974617,9,0.5833169,0.00748148973127374,0.0118356830904431,NaN
2,10.5587937,0.144310378070406,-9.90589997534286,10.5897748261073,-10,7,3.59100795276119,8,0.7234117375,1.13166963509726,340.855984616562,11,0.430344809090909,0.00768054740418308,0.0154835135618756,NaN
3,11.6711748,0.280515788212738,-14.4134806099906,-6.02623057302931,-7,-10,8.4113339140373,9,0.773696188888889,1.17757973326886,84.8001032585754,12,0.667157575,0.00674541804500355,0.0159002071695027,NaN
1,15.0340048,0.213916826925207,6.45154076051147,-12.6508853935483,8.5,-8.5,4.62882650422525,15,0.669944973333333,1.13066359440401,174.229755786272,13,0.654226007692308,0.00813512440380678,0.0142932122348609,NaN
2,7.984674,0.168132886817171,-11.5210246276576,13.4803328797489,-10,7,6.6564427549777,4,0.84133375,1.03220104522162,48.4528191355052,7,0.6289207,0.00698172668706009,0.0144589114076604,NaN
2,5.7221204,0,-7.45561581902855,13.8293724872072,-10,7,7.28795028999244,4,0.617781675,0.976773240031308,4.24870730409882,5,0.48264146,0.00847680316616261,0.0137507527947961,NaN
