Maze_ID,time_taken,distance_traveled,endpoint_X,endpoint_Y,target_X,target_Y,distance_to_target,n_fixations,mean_fixation_time,fixation_std,fixation_locaion,n_fixations_2d,mean_fixation_time_2d,fixation_std_2d,fixation_locaion_2d,calibration_quality
1,74.6620731,1.82315016320972,10.7494680843755,-10.4501735411484,8.5,-8.5,2.97712671937543,49,1.09552406326531,1.26625149401249,145.319790473434,78,0.66131498974359,0.00534935609204097,0.0185374941568385,0.988841401244017
1,35.8536656,0.942973947894415,8.18723663799777,-5.54823071345255,8.5,-8.5,2.9682929170848,32,0.820965525000001,0.9843936008262,210.046835080388,31,0.724527035483871,0.0053324777242257,0.0182491727952354,NaN
1,56.1528472,0.977634067665647,5.51122079477479,-8.42859263865824,8.5,-8.5,2.98963210928041,47,0.849832621276596,1.15926736410971,236.955538049823,65,0.645696767692308,0.00594530561087714,0.0187928544424731,NaN
1,41.2365727,0.416113894457102,9.33876231142877,-5.64167754375314,8.5,-8.5,2.97884700495988,38,0.804002684210526,1.30725668875621,3.4456112608384,47,0.619211146808511,0.00489688694053061,0.0174911442315383,NaN
1,27.2995297,0.569753714391991,6.11073321212944,-6.71957509694227,8.5,-8.5,2.97968263730375,23,0.873494743478262,1.20731251570504,19.7245081391345,34,0.59065995,0.00581520295437,0.016549009187272,NaN
2,9.1286481,0.173688937874758,-7.93301034852844,4.8687766838918,-10,7,2.96893230680893,7,0.910520185714286,1.20410521646582,281.739015345825,10,0.67148081,0.00749908784089285,0.0178344414129882,NaN
2,7.0471829,0.179036522157707,-7.35574172524653,8.2396874496077,-10,7,2.92043263855153,9,0.576661555555556,1.25085715026382,153.135487909639,11,0.560551309090909,0.00594125141905749,0.0191548883797809,NaN
2,12.7585865,0.284182599238708,-8.44620339529216,4.53465342486233,-10,7,2.91414097537244,10,0.93309749,0.924152887392962,316.721645189278,14,0.610818214285714,0.00689290462867864,0.0167557941046265,NaN
2,19.3969713,0.32737230108133,-8.85520302175199,9.67845486380332,-10,7,2.91284750353283,21,0.783398466666667,0.981758631387226,7.79356162314266,19,0.740856715789473,0.00510816513309429,0.0153617314219468,NaN
2,10.9807277,0.32743551225021,-8.3306730942313,9.37929218177718,-10,7,2.90648991131732,10,0.75163695,1.15323036632965,334.235390421505,13,0.494961807692308,0.00599244520882319,0.0152985479799478,NaN
3,24.0331173,0.718884277519094,-6.8257081124158,-7.09183532498022,-7,-10,2.91338281712351,21,0.970481214285714,1.02161481403943,48.7678947809447,25,0.618367488,0.00513478265212914,0.0173353307448599,NaN
3,18.8519612,0.438005158315168,-8.9336263961903,-7.74366888743384,-7,-10,2.97152168586702,18,0.866111322222222,1.00671626183847,53.1160686524199,20,0.67504616,0.00672434760827159,0.017295402676573,NaN
3,19.7462373,0.331168638502438,-9.69880357750705,-11.2611457977772,-7,-10,2.97893092790283,10,1.73722057,1.18263895420274,80.4660860812993,23,0.672703152173913,0.00430073153871883,0.016180784310444,NaN
3,18.8038027,0.581017905105187,-7.97428589106581,-7.25649093681154,-7,-10,2.91136994855121,21,0.667768904761905,1.23228668008831,90.8904425753258,22,0.561430972727273,0.00564939251994334,0.0181982835376191,NaN
3,7.1957729,0.216962798960401,-7.48460364624159,-7.07881450374378,-7,-10,2.9611088121662,4,1.429813225,1.01486534446764,56.1193916641821,9,0.604707366666666,0.00520989005457161,0.016165885555233,NaN
