Maze_ID,time_taken,distance_traveled,endpoint_X,endpoint_Y,target_X,target_Y,distance_to_target,n_fixations,mean_fixation_time,fixation_std,fixation_locaion,n_fixations_2d,mean_fixation_time_2d,fixation_std_2d,fixation_locaion_2d,calibration_quality
1,14.2971722,0.151424041883361,7.43766739674104,-9.97400140795211,8.5,-8.5,1.81692892282328,12,0.596659458333333,0.705709796131465,153.581588327483,16,0.49754515,0.00481211221000355,0.0159297340647718,0.993471639299718
3,11.0912455,0.370935745473658,-7.09840559677424,-6.88004593256519,-7,-10,3.12150557333789,12,0.507136258333334,0.580123194019045,77.9396919713867,11,0.449426409090909,0.00406371349951159,0.0135399409005332,NaN
2,12.7965518,0.36604840362143,-10.6324977232011,10.0522876118095,-10,7,3.11713218119797,11,0.652857381818182,0.862625814326819,4.53365444263241,11,0.696574663636364,0.00345097542203468,0.0171338680695936,NaN
2,9.1088355,0.16441328072386,-11.9067373002466,7.82259020802366,-10,7,2.07660824001253,7,0.655711828571429,0.506227661050144,2.83757881021762,9,0.585416244444445,0.00548670346216033,0.0168511910087843,NaN
3,11.5783594,0.268680329734015,-5.63765136630185,-10.346051000663,-7,-10,1.40561200009075,14,0.501477685714286,0.51268188533347,68.0581377321017,12,0.50687495,0.00454214072762835,0.0161876357152707,NaN
1,19.6626127,0.48881759688353,10.6466874787659,-9.679296945582,8.5,-8.5,2.44928732845886,16,0.6798409875,0.757345823865463,166.759009715138,17,0.706212017647058,0.00451203163711083,0.0144781142067792,NaN
3,8.8997541,0.12581026076532,-4.50902313448824,-10.7159221668063,-7,-10,2.59181602229777,8,0.6971695875,0.469759215485121,55.1912232719025,9,0.521612811111111,0.00541837103438041,0.0123172515984255,NaN
2,16.5201956,0.495572752828115,-12.3281149139664,8.17640595723275,-10,7,2.6084574040696,18,0.562107994444445,0.993711875956088,0.509682606885548,17,0.594292064705883,0.00495809898316298,0.0186642283444206,NaN
1,10.5357669,0.0653448261943222,13.0635276011477,-6.97248513102685,8.5,-8.5,4.81238878742881,8,0.62457915,0.95782393375056,125.218492147122,8,0.7303967125,0.00398950675777001,0.0144722923505738,NaN
3,10.7081294,0.202083446044208,-2.85759653528859,-13.1074977747549,-7,-10,5.17842146648569,11,0.607682709090909,0.798220761339956,91.9452404559123,13,0.571203353846154,0.00529661878600563,0.0153660871498299,NaN
1,12.8687737,0.101823222581892,10.1391372392021,-10.4403658647415,8.5,-8.5,2.54003751507596,17,0.370906652941177,0.751633889667073,133.363490193612,13,0.397379346153847,0.00437500566351784,0.0149100979912907,NaN
2,10.0310603,0.193698491302345,-11.050774486199,12.138060988942,-10,7,5.24440632931265,10,0.80214496,0.526275882962795,8.1194824227444,9,0.790290988888889,0.0067292236552034,0.0194034125391163,NaN
1,10.9119358,0.208601504382909,9.04789587423851,-7.76245808837705,8.5,-8.5,0.918780692226391,13,0.321433361538462,0.676185633292942,156.342504334527,9,0.534033811111111,0.00319064868869323,0.0145808971524194,NaN
2,8.3155,0.162283821703147,-12.0917159417455,7.90539819127532,-10,7,2.2792589729377,6,0.527614866666667,0.827917595198712,16.6358300284434,6,0.692410683333333,0.00306930404034096,0.0154669356312405,NaN
3,7.9447825,0.172755447450894,-8.19259631123766,-6.54076785248008,-7,-10,3.65903990303645,6,1.10829063333333,0.687978441068339,63.0134200274844,6,0.940388633333333,0.00480887310250451,0.0154663564629779,NaN
2,11.69101,0.130175892478202,-13.3988721833714,9.28595865961942,-10,7,4.09608826960364,10,0.56712384,0.241368334829508,5.49371549277822,12,0.629249683333333,0.00189952410371574,0.0168700558776312,NaN
3,9.1695715,0.210053740449353,-7.57004668263466,-11.0099586638673,-7,-10,1.15972829710389,10,0.51740311,0.505189008617255,64.7782331236003,10,0.53924094,0.00564264386360414,0.0145536390535253,NaN
1,11.2871296,0.256215588458884,13.0932030694438,-7.32103155432216,8.5,-8.5,4.74209669165991,10,0.44636918,0.39786236374095,132.963985306412,10,0.58030277,0.00386772425649978,0.0175299113010657,NaN
2,8.1649724,0.227274392230462,-10.5999124141567,2.19123308126284,-10,7,4.84604314708404,6,0.623538916666666,0.857125295040575,41.035055870762,7,0.4925765,0.00507661510554584,0.0168974263747611,NaN
3,10.7986951,0.178437402133219,-5.50471725034745,-13.3810764664252,-7,-10,3.6969647784666,8,0.54498705,0.908920486989693,73.2889465139544,7,0.567721428571429,0.00394879318535002,0.0143247639166563,NaN
1,11.0330553,0.265593644125526,9.93198683973812,-12.0401837666947,8.5,-8.5,3.81883325259844,11,0.487618036363636,0.681134166819115,154.059423302555,14,0.478528807142857,0.0046891281690852,0.0140474375318947,NaN
1,17.4862648,0.23147130285665,11.3080769190315,-9.75892227492757,8.5,-8.5,3.07736596418208,26,0.396590573076923,0.663853144231891,110.988553657892,24,0.5200509625,0.00280167413912712,0.0158711837847454,NaN
2,5.3874309,0.171353407381317,-12.1384333418642,4.07326649169297,-10,7,3.62472980872281,3,0.8533642,0.728747632495783,333.383120128544,3,0.837907666666667,0.00312044371615587,0.0182191663491255,NaN
3,8.5935969,0.185632795438355,-4.72399418463658,-14.9998538764189,-7,-10,5.49351811293178,7,0.6080415,0.316710276453032,74.9525187978527,6,0.671000283333334,0.00199321833271536,0.0163896556603169,NaN
2,7.3712225,0.0963676832941428,-13.8479916774125,5.2942214365914,-10,7,4.20912347844775,6,0.513330916666667,1.14226811739648,350.056973279536,7,0.501862428571428,0.00285195172739073,0.0162306468620151,NaN
1,9.6143007,0.265410525370567,11.6558989528894,-8.54598955249897,8.5,-8.5,3.15623402804475,10,0.60938168,0.941958943069126,130.61495247946,9,0.5447322,0.00251571142477303,0.0138519595197755,NaN
